Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Label
172.17.237.43-239.255.255.250-52771-1900-17,172.17.237.43,52771,239.255.255.250,1900,17,22-12-21 13:33,642065,Normal
172.17.237.22-216.58.196.206-56040-443-17,172.17.237.22,56040,216.58.196.206,443,17,22-12-21 13:33,582968,Normal
172.17.237.43-239.255.255.250-35539-1900-17,172.17.237.43,35539,239.255.255.250,1900,17,22-12-21 13:33,609529,Normal
172.17.237.43-239.255.255.250-53617-1900-17,172.17.237.43,53617,239.255.255.250,1900,17,22-12-21 13:33,602292,Normal
172.17.237.43-239.255.255.250-50896-1900-17,172.17.237.43,50896,239.255.255.250,1900,17,22-12-21 13:33,516016,Normal
172.17.237.43-239.255.255.250-41151-1900-17,172.17.237.43,41151,239.255.255.250,1900,17,22-12-21 13:33,673692,Normal
169.254.178.109-239.255.255.250-51036-1900-17,169.254.178.109,51036,239.255.255.250,1900,17,22-12-21 13:33,3038493,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 13:34,119990343,Normal
172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242,52.7.67.103,443,6,22-12-21 13:34,90108666,Normal
172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53,172.17.237.20,53,17,22-12-21 13:34,114874788,Normal
172.17.237.22-8.8.8.8-43764-53-17,172.17.237.22,43764,8.8.8.8,53,17,22-12-21 13:34,66340,Normal
172.17.237.33-239.255.255.250-53509-1900-17,172.17.237.33,53509,239.255.255.250,1900,17,22-12-21 13:34,3015773,Normal
172.17.237.43-239.255.255.250-56770-1900-17,172.17.237.43,56770,239.255.255.250,1900,17,22-12-21 13:34,532829,Normal
172.17.237.43-239.255.255.250-41554-1900-17,172.17.237.43,41554,239.255.255.250,1900,17,22-12-21 13:34,614246,Normal
172.17.237.43-239.255.255.250-53830-1900-17,172.17.237.43,53830,239.255.255.250,1900,17,22-12-21 13:34,515683,Normal
172.17.237.12-224.0.0.251-5353-5353-17,172.17.237.12,5353,224.0.0.251,5353,17,22-12-21 13:34,13294429,Normal
172.17.237.22-239.255.255.250-43444-1900-17,172.17.237.22,43444,239.255.255.250,1900,17,22-12-21 13:34,3002310,Normal
172.17.237.46-239.255.255.250-50115-1900-17,172.17.237.46,50115,239.255.255.250,1900,17,22-12-21 13:34,3022813,Normal
172.17.237.61-239.255.255.250-61152-1900-17,172.17.237.61,61152,239.255.255.250,1900,17,22-12-21 13:34,3024519,Normal
172.17.237.43-239.255.255.250-38656-1900-17,172.17.237.43,38656,239.255.255.250,1900,17,22-12-21 13:34,668869,Normal
172.17.237.43-239.255.255.250-54291-1900-17,172.17.237.43,54291,239.255.255.250,1900,17,22-12-21 13:34,600145,Normal
142.250.194.34-172.17.237.22-443-38639-17,172.17.237.22,38639,142.250.194.34,443,17,22-12-21 13:34,2161627,Normal
172.17.237.43-239.255.255.250-38260-1900-17,172.17.237.43,38260,239.255.255.250,1900,17,22-12-21 13:34,600472,Normal
172.17.237.22-216.58.196.206-41927-443-17,172.17.237.22,41927,216.58.196.206,443,17,22-12-21 13:34,358124,Normal
172.17.237.61-239.255.255.250-61151-1900-17,172.17.237.61,61151,239.255.255.250,1900,17,22-12-21 13:34,3024055,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 13:35,77780144,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-21 13:35,74875404,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-21 13:35,106244301,Normal
172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53,172.17.237.20,53,17,22-12-21 13:35,118298389,Normal
172.17.237.43-239.255.255.250-33971-1900-17,172.17.237.43,33971,239.255.255.250,1900,17,22-12-21 13:35,614313,Normal
172.17.237.43-239.255.255.250-35855-1900-17,172.17.237.43,35855,239.255.255.250,1900,17,22-12-21 13:35,532569,Normal
172.17.237.43-239.255.255.250-47755-1900-17,172.17.237.43,47755,239.255.255.250,1900,17,22-12-21 13:35,604105,Normal
169.254.178.109-239.255.255.250-61513-1900-17,169.254.178.109,61513,239.255.255.250,1900,17,22-12-21 13:35,3006426,Normal
172.17.237.22-8.8.8.8-34962-53-17,172.17.237.22,34962,8.8.8.8,53,17,22-12-21 13:35,61173,Normal
142.250.194.142-172.17.237.22-443-35007-17,172.17.237.22,35007,142.250.194.142,443,17,22-12-21 13:35,11250105,Normal
172.17.237.22-180.149.59.14-50366-443-17,172.17.237.22,50366,180.149.59.14,443,17,22-12-21 13:35,76962892,Normal
172.17.237.43-239.255.255.250-43691-1900-17,172.17.237.43,43691,239.255.255.250,1900,17,22-12-21 13:35,616713,Normal
142.250.207.234-172.17.237.22-443-46316-17,172.17.237.22,46316,142.250.207.234,443,17,22-12-21 13:35,288541,Normal
172.17.237.43-239.255.255.250-41449-1900-17,172.17.237.43,41449,239.255.255.250,1900,17,22-12-21 13:35,624467,Normal
172.17.237.32-239.255.255.250-52343-1900-17,172.17.237.32,52343,239.255.255.250,1900,17,22-12-21 13:35,3038892,Normal
172.17.237.22-8.8.8.8-33082-53-17,172.17.237.22,33082,8.8.8.8,53,17,22-12-21 13:35,93550,Normal
172.17.237.43-239.255.255.250-34948-1900-17,172.17.237.43,34948,239.255.255.250,1900,17,22-12-21 13:35,600006,Normal
172.17.237.22-8.8.8.8-57908-53-17,172.17.237.22,57908,8.8.8.8,53,17,22-12-21 13:35,71783,Normal
172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242,52.7.67.103,443,6,22-12-21 14:15,3175933,Normal
172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242,52.7.67.103,443,6,22-12-21 14:15,197,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 14:15,93316964,Normal
172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260,52.159.49.199,443,6,22-12-21 14:15,74887666,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 14:15,119999568,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-21 14:15,74223045,Normal
172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53,172.17.237.20,53,17,22-12-21 14:15,117854604,Normal
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,22-12-21 14:15,94962704,Normal
172.17.237.22-8.8.8.8-40009-53-17,172.17.237.22,40009,8.8.8.8,53,17,22-12-21 14:15,61209,Normal
172.17.237.61-239.255.255.250-50818-1900-17,172.17.237.61,50818,239.255.255.250,1900,17,22-12-21 14:15,3020318,Normal
172.17.237.46-239.255.255.250-63147-1900-17,172.17.237.46,63147,239.255.255.250,1900,17,22-12-21 14:15,3016604,Normal
172.217.160.226-172.17.237.22-443-43477-17,172.17.237.22,43477,172.217.160.226,443,17,22-12-21 14:15,260203,Normal
172.17.237.22-35.186.220.184-47389-443-17,172.17.237.22,47389,35.186.220.184,443,17,22-12-21 14:15,420103,Normal
172.17.237.43-239.255.255.250-60332-1900-17,172.17.237.43,60332,239.255.255.250,1900,17,22-12-21 14:15,595829,Normal
142.250.194.142-172.17.237.22-443-53966-17,172.17.237.22,53966,142.250.194.142,443,17,22-12-21 14:15,394273,Normal
172.17.237.43-239.255.255.250-40063-1900-17,172.17.237.43,40063,239.255.255.250,1900,17,22-12-21 14:15,590870,Normal
172.17.237.22-239.255.255.250-53614-1900-17,172.17.237.22,53614,239.255.255.250,1900,17,22-12-21 14:15,3002421,Normal
172.17.237.43-239.255.255.250-35866-1900-17,172.17.237.43,35866,239.255.255.250,1900,17,22-12-21 14:15,648071,Normal
172.17.237.22-8.8.8.8-32780-53-17,172.17.237.22,32780,8.8.8.8,53,17,22-12-21 14:15,66290,Normal
172.17.237.43-239.255.255.250-44380-1900-17,172.17.237.43,44380,239.255.255.250,1900,17,22-12-21 14:15,620673,Normal
172.17.237.33-239.255.255.250-61254-1900-17,172.17.237.33,61254,239.255.255.250,1900,17,22-12-21 14:15,3016993,Normal
172.17.237.43-239.255.255.250-34526-1900-17,172.17.237.43,34526,239.255.255.250,1900,17,22-12-21 14:15,597588,Normal
172.17.237.43-239.255.255.250-41867-1900-17,172.17.237.43,41867,239.255.255.250,1900,17,22-12-21 14:15,600457,Normal
172.17.237.61-239.255.255.250-50817-1900-17,172.17.237.61,50817,239.255.255.250,1900,17,22-12-21 14:15,3018970,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 13:37,208015,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 13:37,831947,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 13:37,3456007,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-21 13:37,74811188,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-21 13:37,119999555,Normal
172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53,172.17.237.20,53,17,22-12-21 13:37,116674592,Normal
172.17.237.1-255.255.255.255-67-68-17,172.17.237.1,67,255.255.255.255,68,17,22-12-21 13:37,28895659,Normal
172.17.172.200-172.17.237.22-67-68-17,172.17.237.22,68,172.17.172.200,67,17,22-12-21 13:37,16109157,Normal
172.17.237.32-239.255.255.250-55274-1900-17,172.17.237.32,55274,239.255.255.250,1900,17,22-12-21 13:37,3039414,Normal
172.17.237.43-239.255.255.250-53236-1900-17,172.17.237.43,53236,239.255.255.250,1900,17,22-12-21 13:37,617199,Normal
172.17.237.43-239.255.255.250-58633-1900-17,172.17.237.43,58633,239.255.255.250,1900,17,22-12-21 13:37,658887,Normal
169.254.178.109-239.255.255.250-54148-1900-17,169.254.178.109,54148,239.255.255.250,1900,17,22-12-21 13:37,3027762,Normal
172.17.237.22-8.8.8.8-33494-53-17,172.17.237.22,33494,8.8.8.8,53,17,22-12-21 13:37,91984,Normal
172.17.237.43-239.255.255.250-36805-1900-17,172.17.237.43,36805,239.255.255.250,1900,17,22-12-21 13:37,600827,Normal
172.17.237.43-239.255.255.250-49948-1900-17,172.17.237.43,49948,239.255.255.250,1900,17,22-12-21 13:37,590630,Normal
142.250.193.206-172.17.237.22-443-48577-17,172.17.237.22,48577,142.250.193.206,443,17,22-12-21 13:37,354960,Normal
172.17.237.43-239.255.255.250-60378-1900-17,172.17.237.43,60378,239.255.255.250,1900,17,22-12-21 13:37,602503,Normal
172.17.237.43-239.255.255.250-58641-1900-17,172.17.237.43,58641,239.255.255.250,1900,17,22-12-21 13:37,514976,Normal
172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234,52.159.49.199,443,6,22-12-21 13:38,13312060,Normal
172.17.237.22-52.159.49.199-59272-443-6,172.17.237.22,59272,52.159.49.199,443,6,22-12-21 13:38,104148863,Normal
172.17.237.22-52.159.49.199-59276-443-6,172.17.237.22,59276,52.159.49.199,443,6,22-12-21 13:38,103875308,Normal
172.17.237.22-52.159.49.199-59278-443-6,172.17.237.22,59278,52.159.49.199,443,6,22-12-21 13:38,103320684,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 13:38,100023560,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:38,93866595,Normal
172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260,52.159.49.199,443,6,22-12-21 13:38,114688549,Normal
172.17.237.22-52.159.49.199-59274-443-6,172.17.237.22,59274,52.159.49.199,443,6,22-12-21 13:38,104147922,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-21 13:38,51625193,Normal
172.17.237.33-239.255.255.250-53303-1900-17,172.17.237.33,53303,239.255.255.250,1900,17,22-12-21 13:38,3003053,Normal
172.17.237.43-239.255.255.250-56562-1900-17,172.17.237.43,56562,239.255.255.250,1900,17,22-12-21 13:38,556737,Normal
172.17.237.43-239.255.255.250-46284-1900-17,172.17.237.43,46284,239.255.255.250,1900,17,22-12-21 13:38,597520,Normal
172.17.237.43-239.255.255.250-47128-1900-17,172.17.237.43,47128,239.255.255.250,1900,17,22-12-21 13:38,586618,Normal
142.250.193.206-172.17.237.22-443-57033-17,172.17.237.22,57033,142.250.193.206,443,17,22-12-21 13:38,12338796,Normal
172.17.237.43-239.255.255.250-42219-1900-17,172.17.237.43,42219,239.255.255.250,1900,17,22-12-21 13:38,618568,Normal
172.17.237.22-8.8.8.8-49861-53-17,172.17.237.22,49861,8.8.8.8,53,17,22-12-21 13:38,99013,Normal
172.17.237.22-180.149.59.14-44151-443-17,172.17.237.22,44151,180.149.59.14,443,17,22-12-21 13:38,89957208,Normal
172.17.237.43-239.255.255.250-36949-1900-17,172.17.237.43,36949,239.255.255.250,1900,17,22-12-21 13:38,663379,Normal
172.17.237.46-239.255.255.250-50048-1900-17,172.17.237.46,50048,239.255.255.250,1900,17,22-12-21 13:38,3023170,Normal
172.17.237.61-239.255.255.250-51026-1900-17,172.17.237.61,51026,239.255.255.250,1900,17,22-12-21 13:38,3034224,Normal
172.17.237.61-239.255.255.250-51025-1900-17,172.17.237.61,51025,239.255.255.250,1900,17,22-12-21 13:38,3029572,Normal
172.17.237.22-8.8.8.8-57762-53-17,172.17.237.22,57762,8.8.8.8,53,17,22-12-21 13:38,620369,Normal
172.17.237.22-239.255.255.250-44617-1900-17,172.17.237.22,44617,239.255.255.250,1900,17,22-12-21 13:38,3002532,Normal
172.17.237.43-239.255.255.250-36872-1900-17,172.17.237.43,36872,239.255.255.250,1900,17,22-12-21 13:38,644259,Normal
172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53,172.17.237.20,53,17,22-12-21 13:39,114747301,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-21 13:39,119809282,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-21 13:39,105658757,Normal
169.254.178.109-239.255.255.250-57712-1900-17,169.254.178.109,57712,239.255.255.250,1900,17,22-12-21 13:39,3015690,Normal
142.250.183.14-172.17.237.22-443-38065-17,172.17.237.22,38065,142.250.183.14,443,17,22-12-21 13:39,456787,Normal
142.250.194.2-172.17.237.22-443-36864-17,172.17.237.22,36864,142.250.194.2,443,17,22-12-21 13:39,267126,Normal
172.17.237.43-239.255.255.250-54087-1900-17,172.17.237.43,54087,239.255.255.250,1900,17,22-12-21 13:39,659963,Normal
172.17.237.43-239.255.255.250-48751-1900-17,172.17.237.43,48751,239.255.255.250,1900,17,22-12-21 13:39,619589,Normal
172.17.237.22-8.8.8.8-59597-53-17,172.17.237.22,59597,8.8.8.8,53,17,22-12-21 13:39,71717,Normal
172.17.237.32-239.255.255.250-61543-1900-17,172.17.237.32,61543,239.255.255.250,1900,17,22-12-21 13:39,3023422,Normal
172.17.237.43-239.255.255.250-60379-1900-17,172.17.237.43,60379,239.255.255.250,1900,17,22-12-21 13:39,621411,Normal
172.17.237.43-239.255.255.250-42093-1900-17,172.17.237.43,42093,239.255.255.250,1900,17,22-12-21 13:39,440768,Normal
172.17.237.43-239.255.255.250-35722-1900-17,172.17.237.43,35722,239.255.255.250,1900,17,22-12-21 13:39,624441,Normal
172.17.237.22-8.8.8.8-34819-53-17,172.17.237.22,34819,8.8.8.8,53,17,22-12-21 13:39,69196,Normal
172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53,172.17.237.20,53,17,22-12-21 13:40,118396096,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 13:40,119998883,Normal
172.17.237.61-224.0.0.251-5353-5353-17,172.17.237.61,5353,224.0.0.251,5353,17,22-12-21 13:40,1057913,Normal
172.17.237.255-172.17.237.61-137-137-17,172.17.237.61,137,172.17.237.255,137,17,22-12-21 13:40,1562014,Normal
172.17.237.61-224.0.0.252-61966-5355-17,172.17.237.61,61966,224.0.0.252,5355,17,22-12-21 13:40,406312,Normal
172.17.237.22-52.159.49.199-59276-443-6,52.159.49.199,443,172.17.237.22,59276,6,22-12-21 13:40,31,Normal
172.17.237.46-239.255.255.250-61474-1900-17,172.17.237.46,61474,239.255.255.250,1900,17,22-12-21 13:40,3024976,Normal
172.17.237.22-52.159.49.199-59278-443-6,52.159.49.199,443,172.17.237.22,59278,6,22-12-21 13:40,44,Normal
172.17.237.61-239.255.255.250-59251-1900-17,172.17.237.61,59251,239.255.255.250,1900,17,22-12-21 13:40,3006766,Normal
172.17.237.22-8.8.8.8-46181-53-17,172.17.237.22,46181,8.8.8.8,53,17,22-12-21 13:40,62762,Normal
172.17.237.43-239.255.255.250-37995-1900-17,172.17.237.43,37995,239.255.255.250,1900,17,22-12-21 13:40,621762,Normal
172.17.237.43-239.255.255.250-45054-1900-17,172.17.237.43,45054,239.255.255.250,1900,17,22-12-21 13:40,597816,Normal
142.250.183.14-172.17.237.22-443-41592-17,172.17.237.22,41592,142.250.183.14,443,17,22-12-21 13:40,414065,Normal
172.217.166.195-172.17.237.22-443-54457-17,172.17.237.22,54457,172.217.166.195,443,17,22-12-21 13:40,422392,Normal
172.17.237.22-239.255.255.250-46250-1900-17,172.17.237.22,46250,239.255.255.250,1900,17,22-12-21 13:40,3003194,Normal
172.17.237.33-239.255.255.250-56887-1900-17,172.17.237.33,56887,239.255.255.250,1900,17,22-12-21 13:40,3016523,Normal
172.17.237.22-52.159.49.199-59272-443-6,52.159.49.199,443,172.17.237.22,59272,6,22-12-21 13:40,55,Normal
172.17.237.61-224.0.0.252-60417-5355-17,172.17.237.61,60417,224.0.0.252,5355,17,22-12-21 13:40,420890,Normal
172.17.237.43-239.255.255.250-33889-1900-17,172.17.237.43,33889,239.255.255.250,1900,17,22-12-21 13:40,621991,Normal
172.17.237.43-239.255.255.250-39781-1900-17,172.17.237.43,39781,239.255.255.250,1900,17,22-12-21 13:40,624688,Normal
172.17.237.61-239.255.255.250-59252-1900-17,172.17.237.61,59252,239.255.255.250,1900,17,22-12-21 13:40,3016138,Normal
172.17.237.43-239.255.255.250-37340-1900-17,172.17.237.43,37340,239.255.255.250,1900,17,22-12-21 13:40,601196,Normal
172.17.237.43-239.255.255.250-58028-1900-17,172.17.237.43,58028,239.255.255.250,1900,17,22-12-21 13:40,614200,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:41,51192196,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:41,207994,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:41,831958,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:41,3296017,Normal
172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260,52.159.49.199,443,6,22-12-21 13:41,88806866,Normal
172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53,172.17.237.20,53,17,22-12-21 13:41,119565236,Normal
172.17.237.22-52.159.49.199-59274-443-6,172.17.237.22,59274,52.159.49.199,443,6,22-12-21 13:41,83968762,Normal
172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052,13.76.153.29,443,6,22-12-21 13:41,105215378,Normal
172.17.237.22-8.8.8.8-44425-53-17,172.17.237.22,44425,8.8.8.8,53,17,22-12-21 13:41,92917,Normal
169.254.178.109-239.255.255.250-61023-1900-17,169.254.178.109,61023,239.255.255.250,1900,17,22-12-21 13:41,3024087,Normal
172.17.237.32-239.255.255.250-58515-1900-17,172.17.237.32,58515,239.255.255.250,1900,17,22-12-21 13:41,3037685,Normal
142.250.194.142-172.17.237.22-443-56676-17,172.17.237.22,56676,142.250.194.142,443,17,22-12-21 13:41,22228082,Normal
172.17.237.22-8.8.8.8-39333-53-17,172.17.237.22,39333,8.8.8.8,53,17,22-12-21 13:41,69717,Normal
172.17.237.43-239.255.255.250-52988-1900-17,172.17.237.43,52988,239.255.255.250,1900,17,22-12-21 13:41,605663,Normal
172.17.237.43-239.255.255.250-59200-1900-17,172.17.237.43,59200,239.255.255.250,1900,17,22-12-21 13:41,608225,Normal
172.17.237.43-239.255.255.250-48813-1900-17,172.17.237.43,48813,239.255.255.250,1900,17,22-12-21 13:41,622997,Normal
172.17.237.43-239.255.255.250-33449-1900-17,172.17.237.43,33449,239.255.255.250,1900,17,22-12-21 13:41,602979,Normal
172.17.237.43-239.255.255.250-48932-1900-17,172.17.237.43,48932,239.255.255.250,1900,17,22-12-21 13:41,625852,Normal
172.17.237.22-35.186.220.184-35385-443-17,172.17.237.22,35385,35.186.220.184,443,17,22-12-21 13:41,395964,Normal
172.17.237.43-239.255.255.250-49110-1900-17,172.17.237.43,49110,239.255.255.250,1900,17,22-12-21 13:41,628176,Normal
172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270,52.159.49.199,443,6,22-12-21 13:42,13312004,Normal
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22-12-21 13:42,46056740,Normal
172.17.237.22-180.149.59.14-42031-443-17,172.17.237.22,42031,180.149.59.14,443,17,22-12-21 13:42,119967822,Normal
172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53,172.17.237.20,53,17,22-12-21 13:42,111304593,Normal
172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354,20.42.73.24,443,6,22-12-21 13:42,89082392,Normal
172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353,224.0.0.251,5353,17,22-12-21 13:42,117209606,Normal
172.17.237.32-224.0.0.251-5353-5353-17,172.17.237.32,5353,224.0.0.251,5353,17,22-12-21 13:42,32,Normal
142.250.194.142-172.17.237.22-443-43019-17,172.17.237.22,43019,142.250.194.142,443,17,22-12-21 13:42,605136,Normal
172.17.237.43-239.255.255.250-45085-1900-17,172.17.237.43,45085,239.255.255.250,1900,17,22-12-21 13:42,575269,Normal
172.17.237.46-239.255.255.250-52192-1900-17,172.17.237.46,52192,239.255.255.250,1900,17,22-12-21 13:42,3026850,Normal
172.17.237.43-239.255.255.250-52135-1900-17,172.17.237.43,52135,239.255.255.250,1900,17,22-12-21 13:42,596651,Normal
172.17.237.43-239.255.255.250-39899-1900-17,172.17.237.43,39899,239.255.255.250,1900,17,22-12-21 13:42,651791,Normal
172.17.237.33-239.255.255.250-55865-1900-17,172.17.237.33,55865,239.255.255.250,1900,17,22-12-21 13:42,3022213,Normal
172.17.237.22-8.8.8.8-46541-53-17,172.17.237.22,46541,8.8.8.8,53,17,22-12-21 13:42,69483,Normal
172.17.237.43-239.255.255.250-58388-1900-17,172.17.237.43,58388,239.255.255.250,1900,17,22-12-21 13:42,613913,Normal
172.17.237.22-216.58.200.194-43667-443-17,172.17.237.22,43667,216.58.200.194,443,17,22-12-21 13:42,279034,Normal
172.17.237.22-239.255.255.250-38415-1900-17,172.17.237.22,38415,239.255.255.250,1900,17,22-12-21 13:42,3002962,Normal
172.17.237.22-8.8.8.8-34028-53-17,172.17.237.22,34028,8.8.8.8,53,17,22-12-21 13:42,97097,Normal
172.17.237.61-239.255.255.250-51262-1900-17,172.17.237.61,51262,239.255.255.250,1900,17,22-12-21 13:42,3006301,Normal
172.17.237.43-239.255.255.250-59812-1900-17,172.17.237.43,59812,239.255.255.250,1900,17,22-12-21 13:42,662391,Normal
172.17.237.61-239.255.255.250-51263-1900-17,172.17.237.61,51263,239.255.255.250,1900,17,22-12-21 13:42,3027039,Normal
